Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F2: Sample,,,Found in Sample: [S2] F2: Sample,# Protein Groups,Modifications
FALSE,High,Master Protein,Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens OX=9606 GN=GNG12 PE=1 SV=3,0,9.563,19,1,2,1,72,8,8.97,6.57,1,0,1380018.625,6.139884948,0.57252477,High,1,
FALSE,Medium,Master Protein,O75376,Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=2,0.046,1.242,0,1,2,1,2440,270,7.11,1.87,1,0,,,,High,1,
FALSE,High,Master Protein,P11233,Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1,0,7.613,5,1,1,1,206,23.6,7.11,2.05,1,0,1367995.375,6.136084629,0.572170402,High,1,
FALSE,High,Master Protein,Q7RTV0,PHD finger-like domain-containing protein 5A OS=Homo sapiens OX=9606 GN=PHF5A PE=1 SV=1,0,11.916,20,2,2,2,110,12.4,8.41,2.22,2,0,1361642.625,6.134063138,0.571981904,High,1,
FALSE,High,Master Protein,Q6IBS0,Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2,0,10.13,4,1,2,1,349,39.5,6.84,3.81,1,0,1357841.25,6.132848998,0.57186869,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q9UMS4,Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1,0,22.706,8,2,3,2,504,55.1,6.61,6.59,2,0,1349036,6.130023539,0.571605225,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3,0,8.446,1,2,2,2,1555,177.1,5.63,4.78,2,0,1300827.25,6.114219626,0.57013156,High,1,
FALSE,High,Master Protein,Q6PKD1,Kinesin-like protein (Fragment) OS=Homo sapiens OX=9606 GN=KIF5C PE=2 SV=1,0,9.124,8,2,2,2,352,39.5,7.94,2.54,2,0,1296189.375,6.112668457,0.569986918,High,1,
FALSE,Low,Master Protein,Q9H2U1,ATP-dependent DNA/RNA helicase DHX36 OS=Homo sapiens OX=9606 GN=DHX36 PE=1 SV=2,0.144,0.727,1,1,2,1,1008,114.7,7.68,0,1,0,2023939,,,High,1,Phospho [S366; T368]
FALSE,High,Master Protein,Q16576,Histone-binding protein RBBP7 OS=Homo sapiens OX=9606 GN=RBBP7 PE=1 SV=1,0,5.335,5,2,2,1,425,47.8,5.05,0,2,0,1270022.125,6.103811287,0.569161015,High,1,
FALSE,High,Master Protein,P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1,0,10.135,27,3,3,3,118,13.5,9.91,2.79,3,0,1263339.25,6.101519989,0.568947359,High,1,
FALSE,Low,Master Protein,Q14D04,Ventricular zone-expressed PH domain-containing protein homolog 1 OS=Homo sapiens OX=9606 GN=VEPH1 PE=1 SV=1,0.189,0.582,1,1,2,1,833,94.7,6.71,0,1,0,85241.86719,,,High,1,Phospho [S380; T381]
FALSE,High,Master Protein,Q12792,Twinfilin-1 OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=3,0,18.106,6,2,2,2,350,40.3,6.96,6.63,2,0,1235144.375,6.091717725,0.568033329,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2",0,6.675,3,1,2,1,509,54.1,7.85,0,1,0,1206894.219,6.081669207,0.567096337,High,1,
FALSE,High,Master Protein,P61201,COP9 signalosome complex subunit 2 OS=Homo sapiens OX=9606 GN=COPS2 PE=1 SV=1,0.006,2.707,3,1,1,1,443,51.6,5.53,2.14,1,0,1167181.625,6.067138442,0.565741389,High,1,
FALSE,Low,Master Protein,Q8IXI1,Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2,0.147,0.71,3,1,2,1,618,68.1,5.86,0,1,0,100337.5391,,,High,1,Phospho [T18; S19]
FALSE,High,Master Protein,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3,0,5.758,5,2,2,2,355,40.4,5.54,0,2,0,1160034.625,6.064470952,0.565492654,High,1,
FALSE,High,Master Protein,Q71UI9,Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3,0,12.966,23,3,3,1,128,13.5,10.58,5.29,3,0,1159535.25,6.064283956,0.565475217,High,1,
FALSE,High,Master Protein,P32322,"Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2",0,15.2,6,1,1,1,319,33.3,7.61,4.1,1,0,1159309.125,6.064199254,0.565467319,High,1,
FALSE,High,Master Protein,Q6NXG1,Epithelial splicing regulatory protein 1 OS=Homo sapiens OX=9606 GN=ESRP1 PE=1 SV=2,0.001,3.755,2,1,1,1,681,75.5,6.68,0,1,0,1141046.25,6.057303248,0.564824288,High,1,
FALSE,High,Master Protein,Q13428,Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3,0,15.281,3,3,3,3,1488,152,9.04,4.43,3,0,1136619.844,6.055615234,0.564666886,High,1,
FALSE,Low,Master Protein,O00418,Eukaryotic elongation factor 2 kinase OS=Homo sapiens OX=9606 GN=EEF2K PE=1 SV=2,0.139,0.768,2,1,2,1,725,82.1,5.33,0,1,0,33666716,,,High,1,
FALSE,High,Master Protein,O95071,E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2,0,17.72,2,3,3,3,2799,309.2,5.85,8.01,3,0,1136057.281,6.05540023,0.564646838,High,1,
FALSE,High,Master Protein,P69905,Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2,0.001,3.706,6,1,1,1,142,15.2,8.68,2.88,1,0,1124262.875,6.05086787,0.56422421,High,1,
FALSE,High,Master Protein,O60341,Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2,0.001,4.277,1,1,1,1,852,92.8,6.52,0,1,0,1098832.125,6.040931348,0.563297661,High,1,
FALSE,High,Master Protein,P63165,Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1,0,7.46,17,1,2,1,101,11.6,5.52,2.5,1,0,1094809.656,6.039338619,0.563149144,High,1,Met-loss+Acetyl [N-Term]; Phospho [S2]
FALSE,High,Master Protein,P12273,Prolactin-inducible protein OS=Homo sapiens OX=9606 GN=PIP PE=1 SV=1,0,8.274,8,1,1,1,146,16.6,8.05,2.13,1,0,1085303.375,6.035551154,0.562795975,High,1,
FALSE,High,Master Protein,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,0,10.005,9,3,3,3,459,51.8,5.43,4.64,3,0,1083603.25,6.034870299,0.562732487,High,1,
FALSE,Medium,Master Protein,Q9P232,Contactin-3 OS=Homo sapiens OX=9606 GN=CNTN3 PE=1 SV=3,0.044,1.271,1,1,2,1,1028,112.8,6.3,0,1,0,1244939.625,,,High,1,Phospho [S687; S690]
FALSE,Low,Master Protein,Q9BQT8,Mitochondrial 2-oxodicarboxylate carrier OS=Homo sapiens OX=9606 GN=SLC25A21 PE=1 SV=1,0.213,0.503,8,1,2,1,299,33.3,9.51,0,1,0,,,,Medium,1,
FALSE,Low,Master Protein,Q96MF6,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial OS=Homo sapiens OX=9606 GN=COQ10A PE=2 SV=2",0.147,0.711,6,1,2,1,247,27.7,9.76,0,1,0,460967.9688,,,High,1,Phospho [S69; S70]
FALSE,Low,Master Protein,Q86VH5,Leucine-rich repeat transmembrane neuronal protein 3 OS=Homo sapiens OX=9606 GN=LRRTM3 PE=2 SV=2,0.088,1.045,3,1,2,1,581,65.9,9.13,0,1,0,,,,High,1,Phospho [S242; T247]
FALSE,High,Master Protein,Q9Y2X3,Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1,0,13.586,7,3,3,3,529,59.5,8.92,5.31,3,0,1080959,6.033809222,0.562633545,High,1,
FALSE,High,Master Protein,P02768,Serum albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2,0,9.164,2,1,1,1,609,69.3,6.28,2.01,1,0,1060604.625,6.025553517,0.561863727,High,1,
FALSE,High,Master Protein,Q16181,Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2,0,13.395,8,2,2,2,437,50.6,8.63,4.82,2,0,1039388.375,6.016777855,0.561045424,High,1,
FALSE,High,Master Protein,Q6P2Q9,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2,0,16.231,2,3,3,3,2335,273.4,8.84,6.55,3,0,1038973.625,6.016604523,0.561029262,High,1,
FALSE,High,Master Protein,Q9NVA2,Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3,0,11.081,4,1,1,1,429,49.4,6.81,3.74,1,0,1019384,6.008337813,0.560258417,High,1,
FALSE,Low,Master Protein,Q13275,Semaphorin-3F OS=Homo sapiens OX=9606 GN=SEMA3F PE=2 SV=2,0.204,0.526,2,1,2,1,785,88.3,8.27,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,Q15027,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ACAP1 PE=1 SV=1",0.009,2.255,2,1,1,1,740,81.5,7.66,2.09,1,0,1009815.563,6.004242059,0.559876501,High,1,
FALSE,High,Master Protein,Q9NR50,Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1,0,30.808,15,4,4,4,452,50.2,6.47,11.02,4,0,1006259.125,6.002709832,0.559733626,High,1,
FALSE,High,Master Protein,O76080,AN1-type zinc finger protein 5 OS=Homo sapiens OX=9606 GN=ZFAND5 PE=1 SV=1,0,13.68,8,1,1,1,213,23.1,8.51,2.39,1,0,987829.0625,5.994681799,0.558985037,High,1,
FALSE,High,Master Protein,Q06210,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens OX=9606 GN=GFPT1 PE=1 SV=3,0,10.788,6,3,3,3,699,78.8,7.11,5.1,3,0,984858.8125,5.993373975,0.558863087,High,1,
FALSE,Medium,Master Protein,Q5T1V6,Probable ATP-dependent RNA helicase DDX59 OS=Homo sapiens OX=9606 GN=DDX59 PE=1 SV=1,0.015,2.044,4,2,2,1,619,68.8,7.44,1.62,2,0,,,,High,1,Phospho [S461; T468]
FALSE,High,Master Protein,P18206,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,0,11.914,3,2,2,2,1134,123.7,5.66,4.39,2,0,983927.1875,5.992962961,0.558824761,High,1,
FALSE,High,Master Protein,Q9NRW1,Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1,0,9.604,10,2,2,1,208,23.4,5.53,2.96,2,0,961487.75,5.982943755,0.557890502,High,1,
FALSE,High,Master Protein,Q13501,Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1,0,36.356,13,3,4,3,440,47.7,5.22,15.59,3,0,948586.25,5.977076825,0.557343429,High,1,
FALSE,Medium,Master Protein,Q16854,"Deoxyguanosine kinase, mitochondrial OS=Homo sapiens OX=9606 GN=DGUOK PE=1 SV=2",0.035,1.441,5,2,2,1,277,32,8.66,2.51,2,0,,,,High,1,
FALSE,High,Master Protein,P08651,Nuclear factor 1 C-type OS=Homo sapiens OX=9606 GN=NFIC PE=1 SV=2,0.003,2.822,3,1,1,1,508,55.6,8.38,0,1,0,940531.9375,5.973373547,0.55699811,High,1,
FALSE,High,Master Protein,Q9NUJ3,T-complex protein 11-like protein 1 OS=Homo sapiens OX=9606 GN=TCP11L1 PE=1 SV=1,0,9.251,6,2,2,2,509,57,5.59,4.46,2,0,934922.5,5.970775612,0.556755861,High,1,
FALSE,High,Master Protein,P51148,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2,0,8.893,6,1,1,1,216,23.5,8.41,2.6,1,0,913146.3125,5.96054037,0.555801457,High,1,
FALSE,High,Master Protein,Q7Z739,YTH domain-containing family protein 3 OS=Homo sapiens OX=9606 GN=YTHDF3 PE=1 SV=1,0,8.716,5,3,3,1,585,63.8,9.04,4.59,3,1,882217.0625,5.945575453,0.554406026,High,1,
FALSE,High,Master Protein,Q9HCE1,Helicase MOV-10 OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=2,0,5.992,2,1,1,1,1003,113.6,8.82,2.61,1,0,860494.4375,5.934748067,0.553396407,High,1,
FALSE,Low,Master Protein,Q9HAS0,Protein Njmu-R1 OS=Homo sapiens OX=9606 GN=C17orf75 PE=1 SV=2,0.092,1.024,4,1,2,1,396,44.6,5.03,0,1,0,,,,High,1,Phospho [S18; S19]
FALSE,Low,Master Protein,Q9UQD0,Sodium channel protein type 8 subunit alpha OS=Homo sapiens OX=9606 GN=SCN8A PE=1 SV=1,0.17,0.641,0,1,2,1,1980,225.1,6.28,0,1,0,1155631.25,,,High,1,
FALSE,Low,Master Protein,Q12770,Sterol regulatory element-binding protein cleavage-activating protein OS=Homo sapiens OX=9606 GN=SCAP PE=1 SV=4,0.169,0.647,1,1,2,1,1279,139.6,6.86,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q9P0J7,E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2,0.001,3.66,3,1,1,1,381,41.9,5.66,2,1,0,857384.5,5.933175628,0.553249782,High,1,
FALSE,Medium,Master Protein,Q9UM54,Unconventional myosin-VI OS=Homo sapiens OX=9606 GN=MYO6 PE=1 SV=4,0.02,1.873,2,2,2,2,1294,149.6,8.53,0,2,0,534260,,,High,1,
FALSE,High,Master Protein,P00387,NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3,0,5.658,4,1,1,1,301,34.2,7.59,0,1,0,835529.9375,5.921962016,0.552204148,High,1,
FALSE,Low,Master Protein,O75581,Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens OX=9606 GN=LRP6 PE=1 SV=2,0.082,1.079,0,1,2,1,1613,180.3,5.31,1.69,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8TAV0,Protein FAM76A OS=Homo sapiens OX=9606 GN=FAM76A PE=2 SV=1,0.204,0.528,3,1,2,1,307,35,9.19,4.47,1,0,13376103.5,,,Medium,1,
FALSE,High,Master Protein,P46736,Lys-63-specific deubiquitinase BRCC36 OS=Homo sapiens OX=9606 GN=BRCC3 PE=1 SV=2,0.001,3.722,4,1,1,1,316,36,5.92,2.57,1,0,833688.25,5.921003681,0.552114787,High,1,
FALSE,Low,Master Protein,A0MZ66,Shootin-1 OS=Homo sapiens OX=9606 GN=SHTN1 PE=1 SV=4,0.151,0.702,1,1,2,1,631,71.6,5.33,0,1,0,16615110,,,High,1,Acetyl [K40]
FALSE,Low,Master Protein,Q86WJ1,Chromodomain-helicase-DNA-binding protein 1-like OS=Homo sapiens OX=9606 GN=CHD1L PE=1 SV=3,0.207,0.517,2,1,2,1,897,100.9,6.9,2.02,1,0,1626433.375,,,Medium,1,
FALSE,High,Master Protein,Q06136,3-ketodihydrosphingosine reductase OS=Homo sapiens OX=9606 GN=KDSR PE=1 SV=1,0,6.336,5,1,1,1,332,36.2,7.12,2.32,1,0,833191.5625,5.920744863,0.552090653,High,1,
FALSE,High,Master Protein,O75534,Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2,0,10.373,3,2,2,2,798,88.8,6.25,1.62,2,0,813065.125,5.910125333,0.551100415,High,1,
FALSE,Low,Master Protein,Q96LT4,Sphingomyelin synthase-related protein 1 OS=Homo sapiens OX=9606 GN=SAMD8 PE=1 SV=2,0.061,1.143,1,1,2,1,415,48.3,8.07,0,1,0,25160914,,,High,1,
FALSE,High,Master Protein,Q14690,Protein RRP5 homolog OS=Homo sapiens OX=9606 GN=PDCD11 PE=1 SV=3,0.001,4.036,2,2,2,2,1871,208.6,8.87,2.23,2,0,806842.0625,5.906788531,0.550789269,High,1,
FALSE,Medium,Master Protein,Q9UN37,Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1,0.031,1.499,3,1,2,1,437,48.9,7.8,2.3,1,0,,,,High,1,Acetyl [K21; K23]
FALSE,Low,Master Protein,Q01094,Transcription factor E2F1 OS=Homo sapiens OX=9606 GN=E2F1 PE=1 SV=1,0.212,0.505,3,1,2,1,437,46.9,4.92,0,1,0,10420508,,,Medium,1,
FALSE,Low,Master Protein,Q9P2S2,Neurexin-2 OS=Homo sapiens OX=9606 GN=NRXN2 PE=2 SV=1,0.189,0.579,1,1,2,1,1712,184.9,5.92,0,1,0,,,,High,1,
FALSE,High,Master Protein,O43290,U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1,0,16.154,3,1,2,1,800,90.2,6.13,2.77,1,0,797316.5,5.901630752,0.550308323,High,1,
FALSE,High,Master Protein,P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=4,0,13.872,2,3,3,3,2863,318.9,5.6,2.16,3,0,792362.0938,5.898923691,0.550055898,High,1,Acetyl [N-Term]; Phospho [S3; S10]
FALSE,High,Master Protein,Q9Y2X7,ARF GTPase-activating protein GIT1 OS=Homo sapiens OX=9606 GN=GIT1 PE=1 SV=2,0,6.6,2,1,1,1,761,84.3,6.8,0,1,0,791325.5625,5.898355195,0.550002887,High,1,
FALSE,Low,Master Protein,Q86XH1,Dynein regulatory complex protein 11 OS=Homo sapiens OX=9606 GN=IQCA1 PE=2 SV=1,0.196,0.554,1,1,2,1,822,95.3,9.47,0,1,0,,,,Medium,1,
FALSE,Medium,Master Protein,Q53FV1,ORM1-like protein 2 OS=Homo sapiens OX=9606 GN=ORMDL2 PE=1 SV=2,0.046,1.248,12,1,2,1,153,17.4,9.64,0,1,0,,,,High,1,Acetyl [K118]; Phospho [S105]
FALSE,High,Master Protein,Q9GZR7,ATP-dependent RNA helicase DDX24 OS=Homo sapiens OX=9606 GN=DDX24 PE=1 SV=1,0,4.89,3,2,2,2,859,96.3,9.06,0,2,0,785912.4375,5.895374162,0.549724915,High,1,
FALSE,High,Master Protein,P09493,Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2,0,40.192,19,6,11,1,284,32.7,4.74,23.15,6,0,782762.5625,5.893630046,0.549562282,High,1,
FALSE,Medium,Master Protein,Q7RTW8,Otoancorin OS=Homo sapiens OX=9606 GN=OTOA PE=1 SV=1,0.039,1.367,2,2,2,1,1153,128.5,5.82,3.41,2,0,,,,High,1,
FALSE,High,Master Protein,P11279,Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3,0,12.732,5,2,2,2,417,44.9,8.75,4.08,2,0,768263.75,5.885510342,0.548805146,High,1,
FALSE,High,Master Protein,Q9NW13,RNA-binding protein 28 OS=Homo sapiens OX=9606 GN=RBM28 PE=1 SV=3,0,5.049,2,1,1,1,759,85.7,9.22,2.09,1,0,762024.75,5.881969077,0.548474934,High,1,
FALSE,High,Master Protein,Q96FX7,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A OS=Homo sapiens OX=9606 GN=TRMT61A PE=1 SV=1,0,11.534,6,1,1,1,289,31.4,7.36,0,1,0,755977.5,5.87850887,0.548152281,High,1,
FALSE,High,Master Protein,Q9BXP5,Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,0.009,2.234,4,2,2,2,876,100.6,5.96,2.15,2,0,754853.3125,5.877862565,0.548092015,High,1,
FALSE,High,Master Protein,Q9P258,Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2,0,6.801,3,1,1,1,522,56,8.78,2.73,1,0,746537.9375,5.873051883,0.547643434,High,1,
FALSE,Low,Master Protein,P98171,Rho GTPase-activating protein 4 OS=Homo sapiens OX=9606 GN=ARHGAP4 PE=1 SV=2,0.08,1.089,2,1,2,1,946,105,6.34,1.93,1,0,,,,High,1,Phospho [S932; S934]
FALSE,Low,Master Protein,Q8IVL0,Neuron navigator 3 OS=Homo sapiens OX=9606 GN=NAV3 PE=1 SV=3,0.169,0.649,0,1,2,1,2385,255.5,8.76,0,1,0,55830392,,,High,1,
FALSE,High,Master Protein,Q8IWS0,PHD finger protein 6 OS=Homo sapiens OX=9606 GN=PHF6 PE=1 SV=1,0,5.693,4,1,1,1,365,41.3,8.68,2.01,1,0,745520.875,5.872459808,0.547588225,High,1,
FALSE,High,Master Protein,O95373,Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1,0,12.481,3,2,2,2,1038,119.4,4.82,4.12,2,0,729547.3125,5.863053462,0.546711113,High,1,
FALSE,High,Master Protein,O43719,HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1,0.002,3.234,2,1,1,1,755,85.8,4.4,0,1,0,724605.625,5.860101701,0.546435871,High,1,
FALSE,High,Master Protein,Q9C0C9,(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3,0,6.047,2,1,1,1,1292,141.2,5.12,0,1,0,723124.125,5.859212851,0.546352988,High,1,
FALSE,Medium,Master Protein,Q8IZY2,Phospholipid-transporting ATPase ABCA7 OS=Homo sapiens OX=9606 GN=ABCA7 PE=1 SV=3,0.042,1.32,0,1,2,1,2146,234.2,7.24,1.61,1,0,2443373.5,,,High,1,
FALSE,High,Master Protein,Q99615,DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2,0.001,4.287,3,1,1,1,494,56.4,6.96,2.35,1,0,717124.6875,5.855594674,0.546015605,High,1,
FALSE,High,Master Protein,Q00722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens OX=9606 GN=PLCB2 PE=1 SV=2",0.003,2.815,1,1,1,1,1185,133.9,6.29,0,1,0,700786.625,5.845585804,0.545082309,High,1,Acetyl [N-Term]; Phospho [S2]
FALSE,High,Master Protein,O43164,E3 ubiquitin-protein ligase Praja-2 OS=Homo sapiens OX=9606 GN=PJA2 PE=1 SV=4,0,10.218,3,1,2,1,708,78.2,4.39,3.61,1,0,688178.3125,5.837700982,0.544347075,High,1,
FALSE,High,Master Protein,P49006,MARCKS-related protein OS=Homo sapiens OX=9606 GN=MARCKSL1 PE=1 SV=2,0,8.901,8,1,1,1,195,19.5,4.67,2.3,1,0,678517.125,5.831560813,0.543774523,High,1,
FALSE,High,Master Protein,P25705,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",0,10.3,5,2,2,2,553,59.7,9.13,2.53,2,0,657123.0625,5.81764671,0.542477077,High,1,
FALSE,High,Master Protein,Q86UE4,Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=2,0,11.706,3,1,1,1,582,63.8,9.32,2.54,1,0,653787.875,5.815436862,0.542271016,High,1,
FALSE,High,Master Protein,P08779,"Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4",0,25.56,14,7,11,2,473,51.2,5.05,20.8,7,0,643871.7813,5.808799392,0.541652093,High,1,
FALSE,High,Master Protein,P55795,Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1,0,27.778,14,4,6,1,449,49.2,6.3,11.08,4,0,622505.6875,5.794143324,0.540285461,High,1,
FALSE,Low,Master Protein,Q9UEE9,Craniofacial development protein 1 OS=Homo sapiens OX=9606 GN=CFDP1 PE=1 SV=1,0.179,0.62,5,1,2,1,299,33.6,4.81,2.1,1,0,,,,High,1,
FALSE,High,Master Protein,O60832,H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3,0,4.504,6,2,2,2,514,57.6,9.42,2.38,2,0,613512.9375,5.787823725,0.539696179,High,1,
FALSE,High,Master Protein,Q13867,Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1,0,6.817,8,2,2,2,455,52.5,6.27,2.37,2,0,569922.125,5.755815517,0.536711515,High,1,Acetyl [K244]; Phospho [Y242]
FALSE,High,Master Protein,Q9NVW2,E3 ubiquitin-protein ligase RLIM OS=Homo sapiens OX=9606 GN=RLIM PE=1 SV=3,0,11.068,5,2,2,2,624,68.5,7.56,2.5,2,0,545964.2109,5.737164175,0.534972337,High,1,
FALSE,Low,Master Protein,A5PLK6,Regulator of G-protein signaling protein-like OS=Homo sapiens OX=9606 GN=RGSL1 PE=2 SV=1,0.103,0.955,1,1,2,1,1076,125.6,9.01,0,1,0,7885647.5,,,High,1,
FALSE,High,Master Protein,Q12788,Transducin beta-like protein 3 OS=Homo sapiens OX=9606 GN=TBL3 PE=1 SV=2,0.001,4.109,2,1,1,1,808,89,6.9,0,1,0,526835.9375,5.721675392,0.533528057,High,1,
FALSE,High,Master Protein,P20020,Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2B1 PE=1 SV=4,0.003,2.829,1,1,2,1,1220,134.6,5.91,0,1,0,523009.5313,5.718509603,0.533232857,High,1,
FALSE,Low,Master Protein,Q52LW3,Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2,0.206,0.518,1,1,2,1,1261,142,6.74,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,Q13443,Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1,0,6.606,2,1,1,1,819,90.5,7.52,1.99,1,0,491335.7188,5.691378337,0.530702953,High,1,
FALSE,High,Master Protein,Q9P2T1,GMP reductase 2 OS=Homo sapiens OX=9606 GN=GMPR2 PE=1 SV=1,0,7.389,5,1,1,1,348,37.9,7.23,2.31,1,0,467145.4688,5.669452141,0.528658405,High,1,
FALSE,Low,Master Protein,Q96S96,Phosphatidylethanolamine-binding protein 4 OS=Homo sapiens OX=9606 GN=PEBP4 PE=1 SV=3,0.103,0.955,10,1,2,1,227,25.7,6.54,1.75,1,0,224660864,,,High,1,
FALSE,Low,Master Protein,O75385,Serine/threonine-protein kinase ULK1 OS=Homo sapiens OX=9606 GN=ULK1 PE=1 SV=2,0.224,0.486,1,1,1,1,1050,112.6,8.79,0,1,0,209855.6875,,,Medium,1,
FALSE,High,Master Protein,Q7KZ85,Transcription elongation factor SPT6 OS=Homo sapiens OX=9606 GN=SUPT6H PE=1 SV=2,0,13.749,2,2,2,2,1726,198.9,4.91,5.1,2,0,437266.5313,5.640746237,0.52598167,High,1,
