Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F1: Sample,Found in Sample: [S1] F1: Sample,# Protein Groups,Modifications
FALSE,Low,Master Protein,Q9Y2G5,GDP-fucose protein O-fucosyltransferase 2 OS=Homo sapiens OX=9606 GN=POFUT2 PE=1 SV=3,0.222,0.761,2,1,1,1,429,49.9,6.6,0,1,0,581056.3125,High,1,
FALSE,Low,Master Protein,Q96D03,DNA damage-inducible transcript 4-like protein OS=Homo sapiens OX=9606 GN=DDIT4L PE=1 SV=1,0.14,1.077,9,1,1,1,193,21.7,7.53,0,1,0,,High,1,Phospho [T137]; Methyl [K141]
FALSE,Low,Master Protein,P21453,Sphingosine 1-phosphate receptor 1 OS=Homo sapiens OX=9606 GN=S1PR1 PE=1 SV=2,0.084,1.29,2,1,1,1,382,42.8,9.5,0,1,0,1600278.375,High,1,
FALSE,Low,Master Protein,Q2LD37,Transmembrane protein KIAA1109 OS=Homo sapiens OX=9606 GN=KIAA1109 PE=1 SV=2,0.223,0.753,0,1,1,1,5005,555.1,6.58,2.26,1,0,,High,1,Phospho [T2588]
FALSE,Medium,Master Protein,O15355,Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,0.011,2.268,3,1,1,1,546,59.2,4.36,2.44,1,0,,High,1,
FALSE,Low,Master Protein,Q8NB16,Mixed lineage kinase domain-like protein OS=Homo sapiens OX=9606 GN=MLKL PE=1 SV=1,0.215,0.799,2,1,1,1,471,54.4,8.82,0,1,0,15200.58984,High,1,Acetyl [K16]; Phospho [T9]
FALSE,High,Master Protein,Q13409,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,0,3.991,2,1,1,1,638,71.4,5.2,2.52,1,0,640510.625,High,1,
FALSE,Medium,Master Protein,Q5UIP0,Telomere-associated protein RIF1 OS=Homo sapiens OX=9606 GN=RIF1 PE=1 SV=2,0.028,1.859,1,1,1,1,2472,274.3,5.52,2.42,1,0,4352385,High,1,Phospho [S507]; Methyl [K510]
FALSE,Low,Master Protein,O75901,Ras association domain-containing protein 9 OS=Homo sapiens OX=9606 GN=RASSF9 PE=2 SV=2,0.176,0.965,4,1,1,1,435,50,5.31,2.29,1,0,,High,1,
FALSE,Low,Master Protein,P49247,Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3,0.168,0.997,5,1,1,1,311,33.2,8.54,2.06,1,0,,High,1,Phospho [T145]
FALSE,Low,Master Protein,Q8IYA2,Putative coiled-coil domain-containing protein 144C OS=Homo sapiens OX=9606 GN=CCDC144CP PE=5 SV=3,0.157,1.031,2,1,1,1,1237,143,5.69,3.06,1,0,,High,1,Acetyl [K605]
FALSE,High,Master Protein,Q13620,Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=4,0.002,2.994,1,1,1,1,913,103.9,7.37,0,1,0,,High,1,
FALSE,Medium,Master Protein,Q8IV77,Cyclic nucleotide-gated cation channel alpha-4 OS=Homo sapiens OX=9606 GN=CNGA4 PE=1 SV=3,0.049,1.577,2,1,1,1,575,66,5.55,2.08,1,0,,High,1,
FALSE,Low,Master Protein,Q9H254,"Spectrin beta chain, non-erythrocytic 4 OS=Homo sapiens OX=9606 GN=SPTBN4 PE=1 SV=2",0.204,0.878,0,1,1,1,2564,288.8,6.01,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9UBT7,Alpha-catulin OS=Homo sapiens OX=9606 GN=CTNNAL1 PE=1 SV=2,0.225,0.757,2,1,1,1,734,81.8,6.64,0,1,0,,High,1,Phospho [S399; T400]; Methyl [K395]
FALSE,Medium,Master Protein,Q16643,Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4,0.048,1.607,1,1,1,1,649,71.4,4.45,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9UK73,Protein fem-1 homolog B OS=Homo sapiens OX=9606 GN=FEM1B PE=1 SV=1,0.053,1.465,3,1,1,1,627,70.2,6.61,2.25,1,0,1244522,High,1,
FALSE,Medium,Master Protein,Q9NZL4,Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2,0.011,2.264,4,1,1,1,359,39.3,5.21,0,1,0,,High,1,
FALSE,Low,Master Protein,Q15477,Helicase SKI2W OS=Homo sapiens OX=9606 GN=SKIV2L PE=1 SV=3,0.26,0.7,1,1,1,1,1246,137.7,6.06,0,1,0,,High,1,
FALSE,Low,Master Protein,Q96JM2,Zinc finger protein 462 OS=Homo sapiens OX=9606 GN=ZNF462 PE=1 SV=3,0.095,1.213,0,1,1,1,2506,284.5,7.58,0,1,0,151341.7813,High,1,
FALSE,Medium,Master Protein,Q14324,"Myosin-binding protein C, fast-type OS=Homo sapiens OX=9606 GN=MYBPC2 PE=1 SV=2",0.028,1.842,1,1,1,1,1141,128,7.52,0,1,0,784934,High,1,
FALSE,Medium,Master Protein,Q8TEK3,"Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Homo sapiens OX=9606 GN=DOT1L PE=1 SV=3",0.048,1.522,1,1,1,1,1537,164.8,9.19,0,1,0,424747.0313,High,1,
FALSE,High,Master Protein,P23588,Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2,0.005,2.677,2,1,1,1,611,69.1,5.73,1.94,1,0,,High,1,
FALSE,Low,Master Protein,P09630,Homeobox protein Hox-C6 OS=Homo sapiens OX=9606 GN=HOXC6 PE=2 SV=3,0.141,1.07,10,1,1,1,235,26.9,9.1,3.31,1,0,2501727.5,High,1,Methyl [K198]
FALSE,Low,Master Protein,Q14123,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C OS=Homo sapiens OX=9606 GN=PDE1C PE=1 SV=1",0.255,0.709,2,1,1,1,709,80.7,8.82,2.59,1,0,,High,1,Methyl [K567]
FALSE,High,Master Protein,O43169,Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3,0,3.515,11,1,1,1,150,16.7,4.97,2.33,1,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q9Y276,Mitochondrial chaperone BCS1 OS=Homo sapiens OX=9606 GN=BCS1L PE=1 SV=1,0,3.824,2,1,1,1,419,47.5,8.5,2.56,1,0,3474463.75,High,1,
FALSE,Low,Master Protein,Q7L4P6,BEN domain-containing protein 5 OS=Homo sapiens OX=9606 GN=BEND5 PE=1 SV=1,0.174,0.981,3,1,1,1,421,48.2,6.2,1.85,1,0,3386519,High,1,
FALSE,Low,Master Protein,Q5JQS6,Germinal center-associated signaling and motility-like protein OS=Homo sapiens OX=9606 GN=GCSAML PE=1 SV=1,0.222,0.763,7,1,1,1,135,15.7,6.68,2.23,1,0,,High,1,
FALSE,Low,Master Protein,Q12789,General transcription factor 3C polypeptide 1 OS=Homo sapiens OX=9606 GN=GTF3C1 PE=1 SV=4,0.201,0.884,1,1,1,1,2109,238.7,7.3,2.98,1,0,,High,1,Phospho [Y675]
FALSE,Medium,Master Protein,Q9BR76,Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,0.029,1.817,2,1,1,1,489,54.2,5.88,1.91,1,0,,High,1,
FALSE,Low,Master Protein,P49589,"Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3",0.179,0.946,1,1,1,1,748,85.4,6.76,0,1,0,655253.125,High,1,
FALSE,Low,Master Protein,Q6X4W1,NMDA receptor synaptonuclear signaling and neuronal migration factor OS=Homo sapiens OX=9606 GN=NSMF PE=1 SV=1,0.217,0.794,3,1,1,1,530,60.1,9.07,1.98,1,0,3261060,High,1,
FALSE,High,Master Protein,Q03252,Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4,0,3.121,2,1,1,1,620,69.9,5.59,2.6,1,0,1326904.25,High,1,
FALSE,Low,Master Protein,P09131,P3 protein OS=Homo sapiens OX=9606 GN=SLC10A3 PE=2 SV=1,0.175,0.978,6,1,1,1,477,50.3,7.77,0,1,0,,High,1,Phospho [Y240]
FALSE,High,Master Protein,Q9UL25,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3,0.005,2.589,4,1,1,1,225,24.3,7.94,1.91,1,0,830015.4375,High,1,
FALSE,Medium,Master Protein,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,0.017,2.056,3,1,1,1,505,56.7,6.35,0,1,0,,High,1,
FALSE,Low,Master Protein,Q5H8C1,FRAS1-related extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=FREM1 PE=1 SV=3,0.144,1.053,1,1,1,1,2179,244,5.9,0,1,0,,High,1,Phospho [S5; S22]
FALSE,Low,Master Protein,Q9Y2V7,Conserved oligomeric Golgi complex subunit 6 OS=Homo sapiens OX=9606 GN=COG6 PE=1 SV=2,0.176,0.965,3,1,1,1,657,73.2,5.76,0,1,0,,High,1,
FALSE,Medium,Master Protein,P14678,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2,0.024,1.902,6,1,1,1,240,24.6,11.19,2.29,1,0,,High,1,
FALSE,Low,Master Protein,Q9UBC3,DNA (cytosine-5)-methyltransferase 3B OS=Homo sapiens OX=9606 GN=DNMT3B PE=1 SV=1,0.072,1.341,2,1,1,1,853,95.7,8.43,3.22,1,0,1729272.375,High,1,Phospho [T353]
FALSE,Low,Master Protein,Q96L42,Potassium voltage-gated channel subfamily H member 8 OS=Homo sapiens OX=9606 GN=KCNH8 PE=2 SV=2,0.238,0.728,1,1,1,1,1107,123.7,6.92,2.19,1,0,1502492.75,High,1,
FALSE,Low,Master Protein,Q9UC06,Zinc finger protein 70 OS=Homo sapiens OX=9606 GN=ZNF70 PE=2 SV=2,0.219,0.772,3,1,1,1,446,50.8,8.31,1.81,1,0,,High,1,
FALSE,Low,Master Protein,Q96J42,Thioredoxin domain-containing protein 15 OS=Homo sapiens OX=9606 GN=TXNDC15 PE=1 SV=1,0.26,0.7,3,1,1,1,360,39.9,4.83,0,1,0,720325.875,High,1,
FALSE,Low,Master Protein,P52961,GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1 OS=Homo sapiens OX=9606 GN=ART1 PE=2 SV=2,0.207,0.843,3,1,1,1,327,36.3,8.28,1.86,1,0,,High,1,
FALSE,Low,Master Protein,Q00496,Botulinum neurotoxin type E OS=Clostridium botulinum OX=1491 GN=botE PE=1 SV=2,0.071,1.373,1,1,1,1,1251,143.8,6.58,0,1,0,,High,1,
FALSE,High,Master Protein,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,0,3.659,3,1,1,1,475,51.9,8.06,2.53,1,0,,High,1,
FALSE,Low,Master Protein,Q8NCX0,Coiled-coil domain-containing protein 150 OS=Homo sapiens OX=9606 GN=CCDC150 PE=1 SV=2,0.229,0.743,3,1,1,1,1101,128.7,7.02,0,1,0,44980.71875,High,1,Phospho [T9; T10]
FALSE,Low,Master Protein,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Homo sapiens OX=9606 GN=SUPV3L1 PE=1 SV=1",0.258,0.706,2,1,1,1,786,87.9,7.99,2.16,1,0,3096419.75,High,1,Phospho [T424]
FALSE,Low,Master Protein,O15409,Forkhead box protein P2 OS=Homo sapiens OX=9606 GN=FOXP2 PE=1 SV=2,0.072,1.366,3,1,1,1,715,79.9,6.52,2.75,1,0,,High,1,Acetyl [K417]; Phospho [S414]
FALSE,Low,Master Protein,O15397,Importin-8 OS=Homo sapiens OX=9606 GN=IPO8 PE=1 SV=2,0.171,0.994,1,1,1,1,1037,119.9,5.16,0,1,0,1026676.5,High,1,
FALSE,High,Master Protein,P22314,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,0,4.299,1,1,1,1,1058,117.8,5.76,2.96,1,0,,High,1,
FALSE,Medium,Master Protein,P10643,Complement component C7 OS=Homo sapiens OX=9606 GN=C7 PE=1 SV=2,0.045,1.632,2,1,1,1,843,93.5,6.48,2.68,1,0,,High,1,
FALSE,Low,Master Protein,Q14940,Sodium/hydrogen exchanger 5 OS=Homo sapiens OX=9606 GN=SLC9A5 PE=1 SV=2,0.207,0.831,1,1,1,1,896,98.9,7.56,0,1,0,3756332.5,High,1,Acetyl [K323]; Phospho [Y315]
FALSE,Low,Master Protein,Q9P2D3,HEAT repeat-containing protein 5B OS=Homo sapiens OX=9606 GN=HEATR5B PE=1 SV=2,0.237,0.725,1,1,1,1,2071,224.2,7.17,2.61,1,0,,High,1,Phospho [T364]
FALSE,Low,Master Protein,Q9P2Y5,UV radiation resistance-associated gene protein OS=Homo sapiens OX=9606 GN=UVRAG PE=1 SV=1,0.158,1.026,1,1,1,1,699,78.1,8.29,0,1,0,108377.4531,High,1,
FALSE,Low,Master Protein,O14490,Disks large-associated protein 1 OS=Homo sapiens OX=9606 GN=DLGAP1 PE=1 SV=1,0.209,0.816,2,1,1,1,977,108.8,7.08,0,1,0,,High,1,Methyl [K305]
FALSE,Low,Master Protein,G3V0H7,Putative solute carrier organic anion transporter family member 1B7 OS=Homo sapiens OX=9606 GN=SLCO1B7 PE=5 SV=1,0.183,0.94,1,1,1,1,640,71.2,8.5,0,1,0,,High,1,
FALSE,Medium,Master Protein,O43164,E3 ubiquitin-protein ligase Praja-2 OS=Homo sapiens OX=9606 GN=PJA2 PE=1 SV=4,0.017,2.038,2,1,1,1,708,78.2,4.39,0,1,0,382512.4375,High,1,
FALSE,High,Master Protein,P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,0,4.394,8,1,1,1,213,21.4,10.93,2.71,1,0,2128908.5,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q00796,Sorbitol dehydrogenase OS=Homo sapiens OX=9606 GN=SORD PE=1 SV=4,0.181,0.944,3,1,1,1,357,38.3,7.97,0,1,0,562991.1875,High,1,
FALSE,Low,Master Protein,Q15833,Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2,0.132,1.102,2,1,1,1,593,66.4,6.55,1.73,1,0,,High,1,
FALSE,High,Master Protein,Q6FIF0,AN1-type zinc finger protein 6 OS=Homo sapiens OX=9606 GN=ZFAND6 PE=1 SV=2,0.008,2.383,4,1,1,1,208,22.5,7.2,0,1,0,483200.2188,High,1,
FALSE,Low,Master Protein,Q8NHM5,Lysine-specific demethylase 2B OS=Homo sapiens OX=9606 GN=KDM2B PE=1 SV=1,0.156,1.035,2,1,1,1,1336,152.5,8.56,0,1,0,,High,1,Phospho [T267; S280]
FALSE,Medium,Master Protein,Q99614,Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1,0.015,2.179,6,1,1,1,292,33.5,4.84,1.67,1,0,,High,1,
FALSE,High,Master Protein,P06703,Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1,0.005,2.477,9,1,1,1,90,10.2,5.48,1.94,1,0,2069348.125,High,1,
FALSE,High,Master Protein,P49588,"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",0,4.111,1,1,1,1,968,106.7,5.53,1.71,1,0,,High,1,
FALSE,Low,Master Protein,Q6XZB0,Lipase member I OS=Homo sapiens OX=9606 GN=LIPI PE=1 SV=3,0.175,0.98,2,1,1,1,460,52.9,8.97,0,1,0,1319114.375,High,1,
FALSE,Medium,Master Protein,Q4KWH8,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 OS=Homo sapiens OX=9606 GN=PLCH1 PE=1 SV=1",0.048,1.583,1,1,1,1,1693,189.1,7.74,2.3,1,0,1148763.25,High,1,
FALSE,Low,Master Protein,O75366,Advillin OS=Homo sapiens OX=9606 GN=AVIL PE=1 SV=3,0.059,1.449,1,1,1,1,819,92,5.71,2.29,1,0,16773629,High,1,
FALSE,Low,Master Protein,Q9C0F1,Centrosomal protein of 44 kDa OS=Homo sapiens OX=9606 GN=CEP44 PE=1 SV=2,0.216,0.798,3,1,1,1,390,44.1,5.21,0,1,0,237298.6875,High,1,
FALSE,High,Master Protein,Q9H009,Nascent polypeptide-associated complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=NACA2 PE=1 SV=1,0,5.756,7,1,1,1,215,23.2,4.73,3.87,1,0,1097918.875,High,1,
FALSE,High,Master Protein,P19388,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV=4",0,3.772,7,1,1,1,210,24.5,5.95,1.87,1,0,,High,1,
FALSE,Low,Master Protein,Q03001,Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=4,0.202,0.881,0,1,1,1,7570,860.1,5.25,0,1,0,,High,1,
FALSE,Low,Master Protein,Q8WTP8,Apoptosis-enhancing nuclease OS=Homo sapiens OX=9606 GN=AEN PE=1 SV=2,0.153,1.042,7,1,1,1,325,36.3,9.28,1.98,1,0,,High,1,
FALSE,Low,Master Protein,O95837,Guanine nucleotide-binding protein subunit alpha-14 OS=Homo sapiens OX=9606 GN=GNA14 PE=1 SV=1,0.163,1.008,2,1,1,1,355,41.5,6.07,0,1,0,,High,1,
FALSE,High,Master Protein,P78406,mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1,0.005,2.731,4,1,1,1,368,40.9,7.83,2.23,1,0,,High,1,
FALSE,High,Master Protein,Q13144,Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens OX=9606 GN=EIF2B5 PE=1 SV=3,0.002,2.967,2,1,1,1,721,80.3,5.08,1.72,1,0,,High,1,
FALSE,Low,Master Protein,Q8WWL2,Protein spire homolog 2 OS=Homo sapiens OX=9606 GN=SPIRE2 PE=1 SV=3,0.221,0.768,2,1,1,1,714,79.6,7.62,2.61,1,0,,High,1,Phospho [T631]; Methyl [K630]
FALSE,Medium,Master Protein,Q6P5R6,60S ribosomal protein L22-like 1 OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=2,0.019,2.004,6,1,1,1,122,14.6,9.38,0,1,0,406490.5,High,1,
FALSE,Low,Master Protein,Q6NUQ4,Transmembrane protein 214 OS=Homo sapiens OX=9606 GN=TMEM214 PE=1 SV=2,0.108,1.168,1,1,1,1,689,77.1,9.14,1.78,1,0,793030.375,High,1,
FALSE,Low,Master Protein,P25490,Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2,0.208,0.816,5,1,1,1,414,44.7,6.25,1.96,1,0,4161123.25,High,1,
FALSE,Low,Master Protein,Q9BWU0,Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1,0.208,0.818,2,1,1,1,796,88.8,5.19,2.32,1,0,2462757.75,High,1,Methyl [R691]
FALSE,Low,Master Protein,O43490,Prominin-1 OS=Homo sapiens OX=9606 GN=PROM1 PE=1 SV=1,0.257,0.705,3,1,1,1,865,97.1,7.27,0,1,0,310606.0313,High,1,Acetyl [K700]; Phospho [T679]
FALSE,Low,Master Protein,Q8IZA0,Dyslexia-associated protein KIAA0319-like protein OS=Homo sapiens OX=9606 GN=KIAA0319L PE=1 SV=2,0.15,1.044,1,1,1,1,1049,115.6,6.05,0,1,0,,High,1,Acetyl [K871]; Methyl [K869]
FALSE,High,Master Protein,Q96IV0,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Homo sapiens OX=9606 GN=NGLY1 PE=1 SV=1,0,5.99,5,1,1,1,654,74.3,6.89,3.24,1,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q5SNV9,Uncharacterized protein C1orf167 OS=Homo sapiens OX=9606 GN=C1orf167 PE=2 SV=2,0.073,1.35,2,1,1,1,1468,162.3,10.7,3.42,1,0,,High,1,
FALSE,Medium,Master Protein,O60934,Nibrin OS=Homo sapiens OX=9606 GN=NBN PE=1 SV=1,0.049,1.549,2,1,1,1,754,84.9,6.9,2.85,1,0,,High,1,
FALSE,Low,Master Protein,Q68DE3,Basic helix-loop-helix domain-containing protein USF3 OS=Homo sapiens OX=9606 GN=USF3 PE=1 SV=4,0.22,0.788,1,1,1,1,2245,241.5,7.61,0,1,0,,High,1,
FALSE,High,Master Protein,P81605,Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2,0,3.686,10,1,1,1,110,11.3,6.54,2.87,1,0,2821092,High,1,
FALSE,Low,Master Protein,P26951,Interleukin-3 receptor subunit alpha OS=Homo sapiens OX=9606 GN=IL3RA PE=1 SV=1,0.201,0.884,5,1,1,1,378,43.3,8.25,2.71,1,0,,High,1,
FALSE,Low,Master Protein,Q8IZF6,Adhesion G-protein coupled receptor G4 OS=Homo sapiens OX=9606 GN=ADGRG4 PE=2 SV=2,0.162,1.005,1,1,1,1,3080,333.2,6.21,3.21,1,0,1305431,High,1,Phospho [S2002]; Methyl [K2003]
FALSE,Low,Master Protein,Q96G74,OTU domain-containing protein 5 OS=Homo sapiens OX=9606 GN=OTUD5 PE=1 SV=1,0.08,1.307,2,1,1,1,571,60.6,6.54,1.81,1,0,,High,1,
FALSE,Low,Master Protein,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,0.141,1.081,3,1,1,1,459,51.8,5.43,0,1,0,365239.0625,High,1,
FALSE,Low,Master Protein,Q92506,Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens OX=9606 GN=HSD17B8 PE=1 SV=2,0.183,0.936,5,1,1,1,261,27,6.54,2.21,1,0,2415954,High,1,Phospho [S155; S156]
FALSE,Low,Master Protein,Q9H426,Regulating synaptic membrane exocytosis protein 4 OS=Homo sapiens OX=9606 GN=RIMS4 PE=1 SV=3,0.08,1.314,3,1,1,1,269,29.3,5.8,0,1,0,,High,1,
FALSE,High,Master Protein,Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2,0,3.972,2,1,1,1,1118,121.8,8.88,2.26,1,0,,High,1,
FALSE,Low,Master Protein,Q86WT1,Tetratricopeptide repeat protein 30A OS=Homo sapiens OX=9606 GN=TTC30A PE=2 SV=3,0.207,0.841,2,1,1,1,665,76.1,5.2,2.43,1,0,7300204,High,1,
FALSE,Low,Master Protein,Q9NU02,Ankyrin repeat and EF-hand domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKEF1 PE=2 SV=2,0.176,0.968,2,1,1,1,776,86.6,8.28,2.8,1,0,,High,1,Acetyl [K646]; Methyl [K644]
FALSE,Low,Master Protein,O95071,E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2,0.258,0.706,1,1,1,1,2799,309.2,5.85,0,1,0,,High,1,Phospho [S2150; S2151]
FALSE,Low,Master Protein,P19827,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Homo sapiens OX=9606 GN=ITIH1 PE=1 SV=3,0.16,1.009,2,1,1,1,911,101.3,6.79,2.57,1,0,11386079,High,1,
FALSE,Low,Master Protein,Q6ZP82,Coiled-coil domain-containing protein 141 OS=Homo sapiens OX=9606 GN=CCDC141 PE=1 SV=2,0.085,1.282,1,1,1,1,1450,166.2,5.58,3.15,1,0,,High,1,
FALSE,Low,Master Protein,P09758,Tumor-associated calcium signal transducer 2 OS=Homo sapiens OX=9606 GN=TACSTD2 PE=1 SV=3,0.233,0.734,12,1,1,1,323,35.7,8.87,0,1,0,,High,1,
FALSE,Low,Master Protein,Q96MF2,SH3 and cysteine-rich domain-containing protein 3 OS=Homo sapiens OX=9606 GN=STAC3 PE=1 SV=1,0.084,1.294,3,1,1,1,364,41.5,6.93,0,1,0,554545.75,High,1,
FALSE,Low,Master Protein,Q8IVL0,Neuron navigator 3 OS=Homo sapiens OX=9606 GN=NAV3 PE=1 SV=3,0.213,0.803,0,1,1,1,2385,255.5,8.76,0,1,0,24477366,High,1,
FALSE,Low,Master Protein,Q9NZL6,Ral guanine nucleotide dissociation stimulator-like 1 OS=Homo sapiens OX=9606 GN=RGL1 PE=1 SV=1,0.259,0.703,1,1,1,1,768,86.6,6.09,0,1,0,,High,1,Phospho [Y174]
FALSE,Medium,Master Protein,P30566,Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2,0.031,1.806,3,1,1,1,484,54.9,7.11,0,1,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q13895,Bystin OS=Homo sapiens OX=9606 GN=BYSL PE=1 SV=3,0,4.386,5,1,1,1,437,49.6,8.12,3.39,1,0,534693.8125,High,1,
FALSE,Medium,Master Protein,Q14155,Rho guanine nucleotide exchange factor 7 OS=Homo sapiens OX=9606 GN=ARHGEF7 PE=1 SV=2,0.039,1.722,3,1,1,1,803,90,7.09,0,1,0,331699.7813,High,1,Phospho [S3]
FALSE,Low,Master Protein,P22694,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=2,0.203,0.872,4,1,1,1,351,40.6,8.78,2.89,1,0,,High,1,Methyl [R281]
FALSE,High,Master Protein,Q9H7Z7,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1,0.008,2.411,3,1,1,1,377,41.9,9.16,0,1,0,,High,1,
FALSE,Low,Master Protein,Q96RS6,NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2,0.095,1.212,1,1,1,1,583,66.7,5.11,2.04,1,0,10720042,High,1,
FALSE,Low,Master Protein,O43913,Origin recognition complex subunit 5 OS=Homo sapiens OX=9606 GN=ORC5 PE=1 SV=1,0.208,0.859,2,1,1,1,435,50.3,7.74,0,1,0,386334.4375,High,1,
FALSE,High,Master Protein,Q9H4P4,E3 ubiquitin-protein ligase NRDP1 OS=Homo sapiens OX=9606 GN=RNF41 PE=1 SV=2,0.005,2.734,4,1,1,1,317,35.9,6.14,2.1,1,0,,High,1,
FALSE,Low,Master Protein,Q6UX65,DNA damage-regulated autophagy modulator protein 2 OS=Homo sapiens OX=9606 GN=DRAM2 PE=1 SV=1,0.113,1.152,8,1,1,1,266,29.7,8.03,2.66,1,0,3241614,High,1,Phospho [T70; Y72]
FALSE,High,Master Protein,Q99453,Paired mesoderm homeobox protein 2B OS=Homo sapiens OX=9606 GN=PHOX2B PE=1 SV=2,0,3.728,4,1,1,1,314,31.6,8.84,3.33,1,0,2933921.75,High,1,Acetyl [K155]
FALSE,High,Master Protein,P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,0,4.354,6,1,1,1,216,23.7,9.41,2.47,1,0,,High,1,
FALSE,High,Master Protein,Q92552,"28S ribosomal protein S27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS27 PE=1 SV=3",0,3.246,2,1,1,1,414,47.6,6.18,0,1,0,,High,1,
FALSE,High,Master Protein,Q6ZMK1,Cysteine and histidine-rich protein 1 OS=Homo sapiens OX=9606 GN=CYHR1 PE=1 SV=2,0,3.171,4,1,1,1,362,40.7,7.23,2.46,1,0,,High,1,
